######################################
# Bloody Rally Show translations file 
# Locale: Lithuanian
# Author: Tomas Varaneckas
# Contact: tomas@kodolinija.com
######################################

######################################
# What should not be modified:
# 1. Anything inside < > brackets - these are special text formatting tags
# 2. Anything inside { } brackets - these are variables that will be replaced
#
# Do not remove {0} and similar variables - it can cause in-game errors!
#
# There is one exception to the rule above. When {0} is a curse adjective or adverb (friggin, etc)
# And it is stated so in the example, if your language cannot combine them well, you can try ommitting {0}
# In this case, but if there is more than one variable ({0}, {1}), you cannot remove {0} and leave {1}!
# You can remove the last variable ({1}) in this case, to keep the variable sequence running from {0}
# (only if {1} is a curse adjective / adverb)
#
# <br> is a line break
#
# It is highly recommended to keep every single key in same exact line as English - copy all the comments and blank lines
######################################

# Characters

# If you change any character names, you have to consistently keep using them
# Across all the translations where they are mentioned. Also in Tips.txt
# For this reason I suggest to keep names of Brace Stone and Nicholas Merryland 
# unchanged. Anonymous racer only appears in introduction cutscene.

char.brace.name,Brace Stone
cut.dmg.racer.intro.1,Aš žinau, kad vakar naktį man nuleidai ratus! Aš tau atleisiu, jei priimsi šį iššūkį. Gal net duosiu tau ką nors vertingo, jei nesusimausi.

# {0} - friggin
cut.dmg.gov.intro.1,Kaip tik norėjau tave pamatyti! Mes norime padaryti naują Kruvinojo Ralio Šou plakatą, ir tavo mašina puikiai tiks nuotraukai! Bet yra vienas kabliukas, ji turi atrodyti "Tiesiai iš veiksmo įkarščio", jei pagauni ką noriu pasakyti.
cut.dmg.gov.intro.2,Matau ką tik persidažei mašiną. Gražu, gražu. Tavo sekanti užduotis bus... *Kikena*
# {0} - player name or title
cut.dmg.gov.intro.3,Niekada tavęs nemėgau, {0}. Todėl sekanti užduotis bus itin bjauri.

cut.dmg.stay_alive.1,Ir pamėgink neužsilenkti
# {0} - clown
cut.dmg.stay_alive.2,Ir pasistenk išlikti gyvas, {0}

cut.dmg.tip,Greičiausias būdas gauti žalos - įvažiuoti į kliūtis ar sprogmenis

cut.dmg.descr,Gauk {0} žalos
cut.dmg.progress,Gauta žalos

### Stay on track

# {0} - brace stone character's name
cut.on_track.racer.intro.1,Aš čia susilažinau su {0}, jis sako kad tu niekaip neišvairuosi visas lenktynes neišvažiavęs už kelio ribų. Aš prakišiu nemažai pinigų, jei taip ir nutiks, tad prašau, vairuok itin atsargiai!

# {0} - some racer name
cut.on_track.gov.intro.1,Aš susilažinau su {0}, jis teigia, kad tu nesugebi išsilaikyti trasoje. Esu linkęs su tuo sutikti, bet po velinių, šiandien jaučiuosi sėkmingas, tai pastačiau ant tavęs pusę milijono you dare let me down!
# {0} - Clowns
cut.on_track.gov.intro.2,Mūsų sodininkai čia pluša, sodina gėlytes ir medelius, o jūs {0} viską išvažinėjat ir išbūnat! Šį kartą neišvažiuok už kelio ribų!

cut.on_track.descr,Nenuvažiuok nuo kelio ilgiau kaip {0} sek.
cut.on_track.tip,Važiuok lėčiau posūkiuose, ir viskas bus gerai!

### Be a pedestrian 

cut.ped.req.1,Tiesa, kol tu ten vaikštinėsi, padaryk man vieną gražią veiksmo nuotrauką iš arti.
# {0} - a number
cut.ped.req.2,Tiesa, kol tu ten vaikštinėsi, padaryk man gražaus veiksmo nuotraukų iš arti. Bent jau {0}.

# {0} - clown, {1} - vegan olive oil, {2} - fool
cut.ped.racer.intro.1,{0}, spėk kas nutiko. Aš pagaliau išsiaiškinau, kas prikakojo man per stoglangį, tai atėjo metas kerštui! Pripyliau {1} tau į kuro baką, tai turėsi išsivalyti visą kuro sistemą. Kaip gaila, kitose lenktynėse negalėsi turėti mašinos, {2}!

# {0} - vegan olive oil
cut.ped.gov.intro.1,Tu tik neužpyk, bet štai kas nutiko. Mes čia filmavome meninį filmą suaugusiems, ir mašina, kurią buvai paruošęs sekančiam etapui, turėjo kaip tik tiek vietos, kiek reikėjo 5 žmonėms ir operatoriui. Jie šiek tiek viską išterliojo. Man rodos ten buvo {0}, bet tu nepergyvenk, mes viską išvalysim!
cut.ped.gov.intro.2,Tai ką, manei kad gali taranuoti direktorių? Pasivaikščiok dabar pėsčiomis ir gerai pagalvok apie tai, ką sau pats prisidarei.
# {0} - clown
cut.ped.gov.intro.3,Galvojai pasiplausi po savo bajerių, tu mažas {0}? Tavo mašina liks pas mus kelioms ateinančioms lenktynėms. Pakartok savo veiksmus dar kartą, ir pasigailėsi labiau!
# {0} - clown
cut.ped.stay_alive.1,Tik žiūrėk man neužsilenk, kaip koks {0}.
# {0} - clown
cut.ped.stay_alive.2,Tiesa, nebūk {0}, pasistenk išlikt gyvas.

cut.ped.descr,Dalyvauk lenktynėse pėsčias
cut.ped.tip,Nestovėk per arti kelio!

# {0} - a number
cut.ped.descr1,Padaryk vieną kokybišką nuotrauką
cut.ped.descr2,Padaryk bent {0} kokybiškas nuotraukas
cut.ped.progress1,Padaryta nuotrauka
# {0} - a number
cut.ped.progress2,Padarytos nuotraukos

### Your car stolen 

cut.stolen.racer.intro.1,Klausyk, žmogau, turiu tau liūdnų naujienų. Kažkas nukniso tavo mašiną. Mačiau, kaip nuvažiavo. Tikiuosi turėjai draudimą. Na, ir tau teks pabūt pėsčiuoju, bent jau sekančiame etape.

cut.stolen.gov.intro.1,Ar esi žaidęs tokį senovinį geimą, kuris vadinosi Grand Theft Auto? Kažkas ką tik pažaidė jį su tavo automobiliu. Panašu kad turėsi pasivaikščioti pėsčias. Tikiuosi buvai apsidraudęs?

cut.stolen.stay_alive.1,Tiesa, pamėgink neužsilenkti
cut.stolen.stay_alive.2,Žiūrėk kad tavęs nepartrenktų

cut.stolen.descr,Tavo automobilis buvo pavogtas
cut.stolen.tip,Pradėk taupyti naujam automobiliui 

### Locked camera

# {0} - "do not change camera settings!"
cut.cam.req.1,Ką bedarytum, {0}.
cut.cam.req.2,Nesvarbu, ar liūtis, ar audra, {0}.
cut.cam.req.3,Kas benutiktų, {0}.
cut.cam.req.4,Jei turi pakankamai smarvės, {0}.
cut.cam.req.5,Štai tau maišelis vėmalams, {0}.
cut.cam.req.6,Atsidaryk langą jei norėsi vemti, bet {0}.
cut.cam.req.end,nekeisk kameros nustatymų!

cut.cam.racer.intro.1,Štai tau linksmas iššūkis. Iš perkonfigūruosiu tavo filmavimo droną taip, kad tau greičiausiai nepatiks.
# {0} - clown
cut.cam.racer.intro.2,Šiąnakt nesimiegojo, tai biškį pasikapsčiau su tavo filmavimo dronu. Kodėl? Nes tu {0}, štai kodėl!
# {0} - clown
cut.cam.racer.intro.3,Pažaiskime žaidimą! Aš pareguliavau mūsų filmavimo dronus taip, kad jie bus nepatogiose padėtyse. Tas kas pirmas pasiduos, bus {0}!

# {0} - clown
cut.cam.gov.intro.1,Ei, {0}, palauk biškį. Mūsų žiūrovai skundžiasi tavo filmavimo drono nustatymais. Aš juos pakeičiau taip, kad jiems patiktų, aišku?
# {0} - damn, {2} - clowns
cut.cam.gov.intro.2,{0}! Aš susinervinęs, nes tu pastoviai keitalioji savo filmavimo drono nustatymus. Ar galėtum jų nejudinti, kaip visi kiti {1}?
cut.cam.gov.intro.3,Ponai ir ponios, pasiruoškit maišelius vėmalams. Sugedo filmavimo dronas, ir kol jo nesutaisys, mechanikai maldavo nieko nereguliuoti.

cut.cam.descr,Užbaik šias lenktynes nekeisdamas kameros nustatymų
cut.cam.tip,Jei bauda atrodo mažiau skausminga, nei vairavimas su šiais kameros nustatymais, nesikankink, tiesiog juos pakeisk!

cut.cam.shortdescr,Nekeisk kameros nustatymų

### Distribute Spam

# {0} - a number
cut.spam.req,Išspausdink skrajučių serijų. Bent {0}.

cut.spam.racer.intro.1,Psssst... Klausyk, noriu paprašyti paslaugos. Mes organizuojam slaptą pogrindinį judėjimą prieš SOFACT. Norim, kad kuo daugiau žmonių apie tai sužinotų. Jei padėtum pasklaidyti skrajutes, būtume tau žiauriai dėkingi!

# {0} - vegan olive oil
cut.spam.gov.intro.1,Mes norim paskleisti naujos propogandos apie teigiamą poveikį sveikatai, kurį duoda {0}. Privirinom čia tau spausdintuvą prie stogo. Dabar važiuok ir juo pasinaudok.
# {0} - bacon burgers
cut.spam.gov.intro.2,Mes suklastojom mokslinio tyrimo rezultatus, apie poveikį sveikatai, kurį duoda {0}. Mums reikia, kad visi tai perskaitytų. Ta proga  privirinome tau spausdintuvą prie stogo. Naudokis juo kitose lenktynėse.

# Do not modify {Action.Fire}
cut.spam.tip,Maigyk {Action.Fire} kad spausdintum skrajutes

cut.spam.descr,Išspausdink bent {0} skrajučių serijas
cut.spam.prog,Išspausdinta skrajučių serijų

### Weaponize

cut.weaponize.req,Išdalinome visiems ginklus. Bus baisi mėsmalė, fantastika!

cut.weaponize.gov.intro.1,Kruvinojo Ralio Šou žiūrovai paskutiniu metu ėmė nuobodžiauti, tai nusprendėm šiek tiek paaštrinti situaciją.
# {0} - clowns
cut.weaponize.gov.intro.2,Matau beveik visi {0} nesenai persidažėte automobilius. Tikėkimės jie labai neapsibraižys kitų lenktynių metu.

cut.weaponize.descr,Visi turės ginklus
cut.weaponize.tip,Džiaukis, kad nesi pėstysis

### Campaign Win (Freedom)

# {0} - racer name
cut.freedom.1,Ei, {0}, sveikinu išsipirkus laisvę! Liūdna, kad išeisi. Tikrai nenori likti dar bent vienam sezonui?
# {0} - car model name
cut.freedom.2,Ačiū, bet esu žiauriai pavargęs. Reikia nuplauti kraują nuo mano {0}.
# {0} - he or she, depending on player gender (see term.he / term.she)
cut.freedom.3,*Nueina link besileidžiančios saulės, su mintimi, kad vieną dieną {0} vėl turės praeiti pro visą šį pragarą...*
# When player has no car, he will say he has to clean the blood off his shoes
cut.freedom.shoes,sandalų

### Campaign Season Finished

# {0} - player name
cut.season.alive1.1,{0}, kaip tau tai pavyko? Per tave turime pabaigti sezoną anksčiau laiko!
# {0} - clowns
cut.season.alive1.2,Ką galiu pasakyti, jie buvo tiesiog {0}.
cut.season.alive1.3,Turiu pripažinti, tu man visuomet patikai. Mums reikia tokių kaip tu SOFACT. Kai baigsi lenktyniaut, kreipkis, manau turėsiu tau darbo pasiūlymą.
cut.season.alive1.4,Jaučiuosi pamalonintas, bet dabar norėčiau eit padeginti padangų. Iki kito karto! Ir rask man rimtesnių priešininkų, gerai?

cut.season.1,Chebryte, sezonas baigtas! Laikas keliauti namo!
cut.season.cheer.1,Pagaliau!
cut.season.cheer.2,Woo-hoo!
cut.season.cheer.3,Taip!
cut.season.cheer.4,Dieve, pagaliau!
cut.season.cheer.5,Laimingiausia diena mano gyvenime!
cut.season.cheer.6,Negaliu atsidžiaugti!
cut.season.cheer.7,Valio!
cut.season.cheer.8,TAAAIP!
cut.season.cheer.9,Jėėėėėė!
# {0} clowns {1} - fools
cut.season.2,Namo? Namo! Jūs {0} iš či gyvi neišeisit! Kitas sezonas prasideda rytoj, tikiuosi pamatyti jūsų surūdijusius kibirus nupoliruotus ir sustatytus į eilę. Namo... Hahahah. {0}...

### Campaign Fail 

cut.fail.boo.1,Fūū
cut.fail.boo.2,Lūzeris!
cut.fail.boo.3,Kas čia toks?
cut.fail.boo.4,Gaiduva
cut.fail.boo.5,Būūūū!
cut.fail.boo.6,Laža!
cut.fail.boo.7,Kas tai galėtų būti?

cut.fail.cry.1,Neeeee!
cut.fail.cry.2,Kodėl!
cut.fail.cry.3,Skausmas...
cut.fail.cry.4,Tu man taip patikai...
cut.fail.cry.5,Mes tavęs pasiilgsim!
cut.fail.cry.6,Kaip gaila.
cut.fail.cry.7,Negaliu patikėti...

cut.fail.1,Sezonas baigtas! Tiesa, mes čia turim vieną garsenybę, nesugebėjusią pakliūti į Top 3. Tas {0} turės būti vėl užšaldytas!
cut.fail.2,Tai aš. Labai atsiprašau...
# {0} - racer name, {1} - clowns, {2} - bacon burger {3} - vegan olive oil
cut.fail.3,Gerai, užteks čia dramos! {0}, apsauga tave palydės iki šaldytuvo. O visi kiti {1} greičiau neždinkitės iš čia, kol mano {2} dar nesugrūstas jums į šalmus, o {3} neužteptas ant priekinio stiklo!

#######################################
### Dialogs and in-game messages

# Please check that you are using same terms as main_menu.btn.settings / settings.gameplay, etc
dial.discord_post_permission,Ar leidi tavo rezultatus paskelbti Bloody Rally Show Discord serveryje?<br>Ten matysis tavo Steam nikas, trasos laikas ir bandymų skaičius.<br>Apsisprendimą visuomet gali pakeisti nuėjęs į "Nustatymai" > "Žaidimas" > "Siųsti į Discord"
dial.time_attack_car_locked,Pasirinktas automobilis užrakintas. Pasikelk savo lygį Kampanijoje, kad jį atsirakintum!
dial.camp.corrupted_save_files,Radom sugadintus kampanijos failus: {0}
dial.camp.load_fail,Nepavyko užkrauti būsenos: {0}<br>{1}
dial.camp.not_enough_cash,Tu neturi pakankamai pinigų!

# {0} - clowns
dial.camp.lucky1.1,Ei, {0}, šiandien jaučiuosi dosnus!
# {0} - clowns
dial.camp.lucky1.2,Matau kai kas iš jūsų tokie pat varguoliai kaip tie {0} kur rizikuoja gyvybėmis kad padaryti nuotraukų.
# {0} - clowns
dial.camp.lucky1.3,Ei jūs, {0}, atsistokit į eilę. Eni, beni, riki taki...
# {0} - friggin (adjective)
dial.camp.lucky1.4,Kokia graži diena! Dėka vieno iš jūsų, {0} žurnalistas, kuris rašinėjo nesąmones apie SOFACT, atsidūrė ant neštuvų!
# {0} - clowns
dial.camp.lucky1.5,Velnias, pinigai netelpa į kišenes. Gal reikia jums {0} šiek tiek padovanoti...
# {0} - beef bacon burger, {1} - clowns
dial.camp.lucky1.6,Jūs žinot, turiu verslą, kur gaminamas {0}. Vienas iš jūsų {1} praeitų lenktynių metu pašalinote mano pagrindinio konkurento direktorių!
# {0} - clowns, {1} - vegan olive oil
dial.camp.lucky1.7,Ot {0}, aš čia pajuokavau su vienu iš jūsų. Į vairuotojo sėdynę buvo įtrintas {1}, o tas net nepastebėjo! Haha, smagu! Na, bet aš atlyginsiu žalą.

# in this block {0} is always racer name ${1} is cash amount
dial.camp.lucky2.1,Laimėtojas yra... {0}! Sveikinu, gausi ${1}!
dial.camp.lucky2.2,{0}, ateik čia! Duosiu tau ${1}. Negalvok, kad už dyką, vėliau turėsi čia visokių darbelių padaryti.
dial.camp.lucky2.3,{0}! Štai ${1}! Nusipirk ką nors gražaus.
dial.camp.lucky2.4,{0}! Štai ${1}! Dabar nešdinkis.
dial.camp.lucky2.5,{0}, imk ${1}. Dėkojame tau už tarnybą!
dial.camp.lucky2.6,Šio puikaus ${1} prizo laimėtoju tapo {0}. Neišleisk visko vienoje vietoje!
dial.camp.lucky2.7,{0}... Tu man nepatinki, bet ką jau čia, imk šituos ${1}. Už tai turėsi atlikti darbelių. Nieko nelegalaus, aš negalėčiau!

# {0} - name, ${1} - cash amount
dial.camp.resurrected,Medikai atpumpavo lenktynininką {0} už ${1}
dial.camp.resurrect_no_cash,Lenktynininkas {0} neturėjo pakankamai pinigų, kad susimokėti už gydymą. Ilsėkis ramybėje.
# {0} - clowns
dial.camp.all_broke,Kaip jūs {0} sugebėjote visi vienu metu bankrutuoti? Šou privalo tęstis, SOFACT duos jums grybams po $20000. Nusipirkit ką nors gražaus.
# {0} - name, {1} - clown
dial.camp.early_win,Oho, {0}, tu visus išnaikinai! Turėsim pabaigti sezoną anksčiau laiko. Sveikinu, tu suktas {1}, tu nugalėjai!
dial.camp.on_camp_fail,Man labai gaila, kad tęsti kampaniją, turėjai patekti į Top 3. Kadangi neturi ${0}, kad atiduotum savo skolą, deja, drauge, tavo ŽAIDIMAS BAIGTAS.
dial.camp.congrats_free_man,Sveikinimai! Tu laisvas žmogus!
dial.camp.freedom_not_enough_cash,Deja, tau trūksta pinigų! Keliauk į kitą sezoną ir užsidirbk daugiau!
dial.camp.exit_confirm,Ar tikrai nori išeiti iš Kampanijos? Progresas bus išsaugotas.
dial.camp.card.no_regen,Negali pergeneruoti etapo, kuris jau pasibaigęs!
# {0} - some track name. keep the quotes 
dial.camp.card.saved_already,Trasa "{0}" jau yra tavo kolekcijoje. Ar nori perrašyti?
dial.camp.card.saved,Trasa "{0}" papildė tavo kolekciją!
dial.camp.card.no_walk_completed,Negali eiti pėsčias jau pabaigtame etape!
dial.camp.card.no_walk_special,Negali eiti pėsčias specialiame etape!
# {0} - name
dial.camp.card.go_ped_confirm,{0}, prilaikyk arklius, tu neturi mašinos! Ar tikrai nori dalyvauti lenktynėse kaip Pėstysis?
# {0} - list of names (john, smith, peter)
dial.camp.card.some_peds_confirm,Kai kurie Lenktynininkai neturi mašinų! ({0}). Jie dalyvaus kaip Pėstieji. Ar tinka?
dial.camp.card.some_peds,Kai kurie lenktynininkai neturi pinigų dalyvio mokesčiui. Jie dalyvaus kaip Pėstieji: {0}

dial.paint.no_1k,Tu neturi $1000!

dial.upgrade.not_in_time_attack,Tiuningas negali būti pakeistas Laiko Atakos režime
dial.upgrade.week_over,Negali patobulinti mašinos, ši savaitė jau baigėsi! Mechanikai jau išvažiavę.
dial.upgrade.already_done,Mechanikai vis dar krapštosi su tavo praeitu patobulinimu! Ateik po kito etapo.
dial.upgrade.no_cash,Tu negali sau to leisti!

dial.camp.load_finished,Ar tikrai nori tęsti šią kampaniją? Ji jau baigta!
dial.camp.delete_confirm,Ar tikrai nori ištrinti šią kampaniją?
dial.camp.name_required,Turi įvesti kampanijos pavadinimą!
dial.camp.name_taken,Kampanija su tokiu pavadinimu jau yra!

dial.camp.gratitudes.1,Ačiū!
dial.camp.gratitudes.2,Oho! Tu geriausias!
dial.camp.gratitudes.3,Dieve! Ačiū!
dial.camp.gratitudes.4,Ačiū!!
dial.camp.gratitudes.5,Aš tau skolingas!
dial.camp.gratitudes.6,Tu geriausias!
dial.camp.gratitudes.7,Aš šito nepamiršiu
dial.camp.gratitudes.8,Ką padariau, kad nusipelnyčiau?
dial.camp.gratitudes.9,Lieku amžinai skolingas!
dial.camp.gratitudes.10,Jėga! Esu dėkingas!
dial.camp.gratitudes.11,Geras!

dial.camp.no_cash.1,Žmogau, tavo kišenėse švilpia vėjai!
dial.camp.no_cash.2,Geri norai, tik negali sau to leisti!
dial.camp.no_cash.3,Tu mane erzini? Pažiūrėk į savo piniginę!
dial.camp.no_cash.4,Ei, tau neužtenka pinigų!
dial.camp.no_cash.5,Tu pats neturi tiek kiek reikia...
dial.camp.no_cash.6,Nenoriu tavęs nubankrutuoti, nepyk
dial.camp.no_cash.7,Tu neturi tiek, kiek reikia!

dial.race.missing_bindings,Ei, rodos Žaidėjas {0} ({1}) neturi tam tikrų valdymo nustatymų! Eik į Nustatymai > Valdymas ir peržiūrėk Lenktynių kontrolsus kad sutaisyti!
dial.race.missing_bindings_ped,Ei, rodos Žaidėjas {0} ({1}) neturi tam tikrų valdymo nustatymų! Eik į Nustatymai > Valdymas ir peržiūrėk Pėsčiojo kontrolsus kad sutaisyti!
# {0} - clown
dial.race.ped_death,Reikalingi medikai! Vienas {0} prisižaidė! Tikėkimės jis turės pakankamai pinigų susimokėti už gydymą!

dial.ed.no_cars,Tu neturi automobilių! Pirma sukurk naują automobilį, ir jį išsaugok.
dial.ed.name_the_car,Pavadink naują automobilį
dial.ed.car_name,Automobilio Pavadinimas

dial.ed.car_sprites_missing,Kai kurie reikalingi spraitai nerasti! Peržiūrėk Auto Modinimo Gidą ir sukurk šiuos failus: {0}.
dial.ed.car_sprites_deleted,Negali tiesiog ištrinti auto spraitų! Trūkstami reikalingi failai buvo pakeisti į 1x1 permatomą pikselį: {0}.
dial.ed.remove_car_name_colon,Prašau išimk ":" iš mašinos pavadinimo!
dial.ed.car_name_taken,Mašinos pavadinimas "{0}" jau užimtas!
dial.ed.car_too_fast,SOFACT reikalavimai draudžia viršyti {0} Greičio Indeksą prieš tiuningą! Šios mašinos Greičio Indeksas yra {1}. Sumažink ką nors Parametruose!
dial.ed.car_close_confirm,Ar tikrai nori uždaryti mašiną? Neišsaugoti pakeitimai pradings
dial.ed.car_delete_confirm,Ar tikrai nori ištrinti šį automobilį: {0}?
dial.ed.delete_error_no_dir,Nepavyko ištrinti automobilio, direktorija nerasta:<br>{0}
dial.ed.delete_error_file_open,Nepavyko ištrinti mašinos direktorijos. Uždaryk visus atidarytus failus ir pamėgink ištrinti rankiniu būdu.<br>{0}
dial.ed.save_car_once,Prašau išsaugok automobilį bent kartą prieš redaguodamas spraitus
dial.ed.save_before_reload,Gali perkrauti automobilį tik po to, kai jis bus išsaugotas!
dial.ed.no_steam_share_car_err,Steam neveikia. Negali pasidalinti automobiliu!
dial.ed.car_share_no_desc,Prašau, užpildyk Aprašymą prieš įkeldamas į Steam Workshop!
dial.ed.car_save_first,Pirma išsaugok automobilį
dial.ed.car_share_err_sprites_missing,Mašina negali būti pasidalinta, trūksta reikalingų spraitų:<br>{0}
dial.ed.car_share_err_sprites_recovered,Negali tiesiog ištrinti spraitų! Trūkstami reikalingi failai buvo pakeisti į 1x1 permatomą pikselį: {0}. Dabar jau galėsi pasidalinti mašina.
dial.ed.car_save_alien_files,Prašau, išimk failus, kurie neturėtų būti modo kataloge. Ten gali būti tik *.png, *.txt ir item.car! Neleistini failai: {0}
dial.ed.car_share_sprite_warning,PERSPĖJIMAS: Jei neparedagavai spraitų, automobilis bus atmestas!<br>Ar tikrai nori dalintis?
dial.ed.car_name_not_available,Mašinos pavadinimas užimtas: {0}. Pakeisk į kitą ir bandyk išsaugoti dar kartą.

dial.ed.path_start_open,Negaliu perkelti starto pozicijas atvirame kelyje!

dial.factory_reset.confirm,Ar tikrai nori ištrinti nustatymus ir seivus?

dial.leaderboard.ghost_confirm,Ar nori lenktyniauti su {0} vaiduokliu?
dial.leaderboard.ghost_confirm_daily_stale,Tai ne šios dienos įrašas, tad Kasdienių Lenktynių topai nebus įrašyti. Tačiau Trasos Topai bus.

dial.input_reset,Žaidimo valdymo struktūra pasikeitė, tavo įvesties nustatymai numušti į nutylėtuosius. Gali pakeisti "Nustatymai" > "Valdymas". Atsiprašau už nepatogumus!
dial.settings_reset,Žaidimo nustatymų struktūra pasikeitė, tavo nustatymai numušti į nutylėtuosius. Atsiprašau už nepatogumus!
dial.stat_reset_dev,Visos statistikos buvo užnulintos. Atsiprašau už nepatogumus.
dial.are_you_sure,Ar tikrai?

dial.race.racers_over_limit,Vienu metu negali lenktyniauti daugiau kaip {0} automobilių!
dial.race.player_remove_confirm,Ar tikrai nori pašalinti Žaidėją: {0}: {1}?
dial.race.race_alone,Neturėtum lenktyniauti vienas, nebent esi "Laiko Ataka" režime. Prisidėk varžovų per "Pridėti Žaidėją", "+1" arba "+10" mygtukus!
dial.race.no_track,Prašau, pasirink kokią nors trasą!

dial.race.restart_hardcore,Čia juk Neįmanomas Sudėtingumas. Negali perkrauti!
dial.race.restart_dead,Deja, mes negalime perkrauti lenktynių, to to kai kažkas mirė. Palauk, kol lenktynės pasibaigs, ir medikai atliks savo darbą.
dial.race.restart_ped,Deja, pėstieji neturi teisės perkrauti lenktynių!
dial.race.restart_confirm,Ar tikrai? Tai tau kainuos ${0}. Šiuo metu turi ${1}
dial.race.restart_no_cash,Deja, neturi pakankamai pinigų. Tiesiog atkentėk.
dial.race.restart_time_attack_confirm,Ar tikrai? Rezultatai nebus įrašyti!

dial.ed.track_exit_confirm,Ar tikrai nori išeiti? Neišsaugoti pakeitimai pradings!
dial.ed.track_new_confirm,Ar tikrai? Neišsauigoti pakeitimai pradings!
dial.ed.invalid_objects,{0} objektai yra per arti kelio. Prašau juos patraukti arba ištrinti, ir padaryti Bandomąjį Važiavimą prieš mėginant išsaugoti dar kartą.
dial.ed.enter_track_name,Įvesk trasos pavadinimą
dial.ed.track_name,Trasos Pavadinimas
dial.ed.fix_errors_first,Prašau pataisyk rastas problemas prieš išsaugodamas trasą!
dial.ed.share_track_no_steam,Nėra ryšio su Steam. Negali pasidalinti šia trasa!
dial.ed.track_invalid_share,Pažiūrėk raudoną lentelę ekrano viršuje. Užvesk pelę virš jos, kad pamatytum, kas negerai.
dial.ed.lap_before_upload,Laikyk arklius! Prieš pasidalindamas trasa, turi pastatyti rekordą Bandomąjame Važiavime.
dial.ed.track_remove_colon,Prašau, išimk ":" iš trasos pavadinimo!
dial.ed.track_name_clash_builtin,Deja, šis trasos pavadinimas rezervuotas, sugalvok kitą
dial.ed.track_overwrite_confirm,Trasa "{0}" jau egzistuoja. Ar nori ją perrašyti?
dial.ed.track_alien_files,Prašau, iškelk šiuos failus iš modo katalogo: {0}
dial.ed.track_delete_no_undo,Ar tikrai nori ištrinti trasą? Atsatyti nebegalėsi!
dial.ed.track_quit_confirm,Ar tikrai nori išeiti iš Trasų Redaktoriaus? Neišsaugoti pakeitimai pradings!
dial.ed.track_last_2_points,Negaliu ištrinti paskutinių dviejų taškų!
dial.ed.loop_autoclose,Panašu, kad nori uždaryti ratą. Gali naudoti "Atviras / Uždaras" įrankį, bet šį kartą aš tau ją uždariau.

dial.on_success, Jei Pavyks: {0}
dial.on_fail, Jei Nepavyks: {0}
dial.tip,Patarimas: {0}
dial.confirm,Patvirtinti
dial.confirm_in,Patvirtinti ({0:0})
dial.must_do_in_drift,Reikia atlikti drifto metu

dial.reset_tutorials.confirm,Ar tikrai nori pažymėti visus patarimus kaip nematytus?

dial.confirm_exit_to_desktop,Ar tikrai nori išeiti iš žaidimo?

dial.car_model_unavailable,Ei, automobilio modelis "{0}" nebeegzistuoja! Ar nori tęsti kampanijos užkrovimą? Nerasti modeliai bus konfiskuoti be pinigų grąžinimo!

msg.track_high_obj_density,Ši trasa turi didelį objektų tankį ({0:0} / 100m).<br>Pagal nutylėjimą, ji nebus įtraukiama į Kampanijų generavimą!
msg.track_high_crowd_density,Ši trasa turi didelį žiūrovų tankį ({0:0} / 100m).<br>Pagal nutylėjimą, ji nebus įtraukiama į Kampanijų generavimą!
msg.cheats_leaderboards,TOPAI IŠJUNGTI! Tu panaudojai žaidimo konsolę kad įsijungti čytą ar fizikos eksperimentą. Perkrauk žaidimą, ir topai vėl veiks.
msg.track_load_failed,Nepavyko užkrauti trasos, arba ji sugadinta, arba nerasta. Pamėgink iš naujo, arba pergeneruok.
msg.race_input_restart_warning,ĮSPĖJIMAS: Pakeitus mygtukus viduryj lenktynių, turėsi perkrauti lenktynes, kad pakeitimai įsigaliotų!
msg.failed_deleting_folder,Nepavyko ištrinti katalogo. Įsitikink, kad nėra jame esančių įvairiose programose atidarytų failų.<br>{0}
msg.missing_car_model,Nerastas mašinos modelis. ID: {0}.<br>Greičiausiai atprenumeruota workshopo arba ištrina savo kūrybos mašina.
msg.missing_controls,Trūksta Mygtukų
msg.gen.analyzing_road,Kelio Vingių Analizė
msg.gen.calculating_lines,Skaičiuojamos Lenktynių Trajektorijos
msg.gen.checkpoints,Užtaisomi Čekpointų Sensoriai
msg.gen.paving_road,Grindžiamas Kelias
msg.gen.deunionizing_workers,Ardoma Kelininkų Profsąjunga
msg.gen.firing_workers,Atleidžiami Kelininkai
msg.gen.bribing_inspectors,Paperkami Kelių Inspektoriai
msg.gen.looking_location,Ieškoma Vietos
msg.gen.evicting_residents,Iškeldinami Buvę Gyventojai 
msg.gen.planting_forests,Sodinami Miškai
msg.gen.planting_bushes,Sodinami Krūmai
msg.gen.growing_parks,Auginami Parkai
msg.gen.placing_lamps,Įrenginėjami Gatvių Žibintai
msg.gen.planting_flowers,Sodinami Gėlynai
msg.gen.cloning_peds,Klonuojami Pėstieji
msg.gen.cloning_more_peds,Klonuojama Daugiau Pėsčiųjų
msg.gen.building_walls,Mūrijamos Sienos
msg.gen.building_more_walls,Mūrijama Daugiau Sienų
msg.gen.rocks,Užperkami Organiški Akmenys
msg.gen.ramps,Statomos Rampos
msg.gen.barrels,Statomos Sprogios Bačkos
msg.gen.puddles,Pilstomos Balos
msg.gen.cones_tires,Užsakomi Kūgiai Ir Padangos
