######################################
# Bloody Rally Show translations file 
# Locale: French
# Author: Twolinks
# Contact: 
######################################

######################################
# What should not be modified:
# 1. Anything inside < > brackets - these are special text formatting tags
# 2. Anything inside { } brackets - these are variables that will be replaced
#
# Do not remove {0} and similar variables - it can cause in-game errors!
#
# There is one exception to the rule above. When {0} is a curse adjective or adverb (friggin, etc)
# And it is stated so in the example, if your language cannot combine them well, you can try ommitting {0}
# In this case, but if there is more than one variable ({0}, {1}), you cannot remove {0} and leave {1}!
# You can remove the last variable ({1}) in this case, to keep the variable sequence running from {0}
# (only if {1} is a curse adjective / adverb)
#
# <br> is a line break
#
# It is highly recommended to keep every single key in same exact line as English - copy all the comments and blank lines
######################################

# Characters

# If you change any character names, you have to consistently keep using them
# Across all the translations where they are mentioned. Also in Tips.txt
# For this reason I suggest to keep names of Brace Stone and Nicholas Merryland 
# unchanged. Anonymous racer only appears in introduction cutscene.

char.brace.name,Brace Stone
cut.ped.racer.intro.1,Devine quoi {0}. Je sais enfin qui a prit mon toit ouvrant pour une poubelle, et il est temps de payer!<br>J'ai remplis ton réservoir avec de {1}. Je sais, c'est vilain tout plein. *rire mesquin*<br>Bah, pleure pas, tu prendre une belle photo de moi, {2}! *rire sadique, cette fois*

# {0} - vegan olive oil
cut.ped.gov.intro.1,Hum, écoute, ne te fâche pas contre moi, je n'y suis pour rien.<br>Nous étions en train de tourner un film pour adulte et ta voiture avait juste assez de place pour 5 personnes dont le cameraman.<br>Le souci c'est que ces idiots ont renversé de {0} partout. Mais ne t'inquiète pas, ils vont tous nettoyer!
cut.ped.gov.intro.2,Alors, tu pensais pouvoir te mesurer aux Grands, c'est ça? Pour cette course tu vas jouer les touristes avec les autres piétons. Un bon bain de foule te fera du bien.<br>En fait, on prend aussi ta voiture. Penses-y la prochaine fois!
# {0} - clown
cut.ped.gov.intro.3,Tu pensais t'en tirer avec une cabriole, {0}? On garde ta bagnole pour quelques courses.<br>Promène-toi bien et respire le grand air! Recommence, et tu le regrettera!
# {0} - clown
cut.ped.stay_alive.1,Et essai de rester en vie, {0}
# {0} - clown
cut.ped.stay_alive.2,Et essai de ne pas te faire tuer, {0}

cut.ped.descr,Participez à la course comme piéton
cut.ped.tip,Evitez de rester trop très de la piste...

# {0} - a number
cut.ped.descr1,Prenez une auto en gros plan
cut.ped.descr2,Prenez {0} autos en gros plan
cut.ped.progress1,Photo(s) prise(s)
# {0} - a number
cut.ped.progress2,{0} photo(s) prise(s)

### Your car stolen 

cut.stolen.racer.intro.1,Ecoute mec, j'ai une mauvaise nouvelle pour toi. Un clown a volé ta bagnole. Oui, oui, un clown. Je l'ai vu comme je te vois! Il a sauté dedans, et s'est tiré! J'espère que t'as une assurance...<br>Du coup, tu vas devoir jouer les touristes en bord de piste pour cette course, c'est idiot. Tu prendras une photo de moi quand je passerai?

cut.stolen.gov.intro.1,T'as déjà joué à ce vieux jeu centenaire appelé Grand Theft Auto? Bah, il semblerait que quelqu'un vienne de te piqué ta caisse. Fallait pas la laisser ouverte!<br>Bon la course va commencer. Va m'acheter un hot dog s'il te plait. Mon vendeur préféré est dans le 3ème virage après les stands.

cut.stolen.stay_alive.1,Et essai de rester en vie
cut.stolen.stay_alive.2,Et essai de ne pas te faire tuer

cut.stolen.descr,Votre auto a été volée
cut.stolen.tip,Vous devriez commencer à économiser pour acheter une nouvelle auto.

### Locked camera

# {0} - "do not change camera settings!"
cut.cam.req.1,Quoi que tu fasses, surtout {0}.
cut.cam.req.2,Vivre heureux, c'est vivre dangereusement, alors {0}.
cut.cam.req.3,Quoiqu'il arrive, {0}.
cut.cam.req.4,Si tu as assez de tripes, {0}.
cut.cam.req.5,Tiens, voilà un sac de vomis, mais {0}.
cut.cam.req.6,Ouvre la fenêtre si tu veux vomir, mais {0}.
cut.cam.req.end,ne change pas les options camera!

cut.cam.racer.intro.1,Voilà un nouveau défi amusant pour toi. J'ai reconfiguré le mode de vision du drone d'une manière que tu ne risque pas d'apprécier. *rire électrique*
# {0} - clown
cut.cam.racer.intro.2,Je n'arrivais pas à dormir la nuit dernière, alors j'ai bossé sur le mode de vision du drone. Bon, {0}, j'suis crevé, je vais me coucher...
# {0} - clown
cut.cam.racer.intro.3,Je voudrais te proposer un défi contre moi. J'ai modifié le mode de vision du drone. Le dernier qui vomit a gagné, ok? Quoi, tu te dégonfles, {0}? *rire moqueur*

# {0} - clown
cut.cam.gov.intro.1,Prepare-toi pour la course, et assure un bon spectacle cette fois, {0}. Nous allons tester de nouveaux modes camera pour cette course. Nos télespectateurs veulent plus "d'immersion". Hmmmm,... J'adore mon job! *rire grossier*
# {0} - friggin (adverb), {1} - clowns
cut.cam.gov.intro.2,Quels {1} ces cameramans. Je n'en peux plus de tous ces changements d'angle de camera. Moi ça me donne la gerbe. Mais bon, que faire après tout, l'audience aime profiter de tous les angles possibles.<br>...Et après c'est moi qui passe pour un sadique assoiffé de sang? Quelle blague! 
cut.cam.gov.intro.3,Mesdames et messieurs, préparez vos sacs à vomis. Les cameras sont hors-service, et nos techniciens ne contrôlent plus rien.<br>Nous vous déconseillons fortement de modifier les angles de vue en "live", ceci risquerait de fortement nuire à votre expérience, et remplir vos sacs plus tôt que prévu.<br>Cordiallement, l'Administration.

cut.cam.descr,Terminez la course sans modifier la vue caméra
cut.cam.tip,Si la pénalité semble plus supportable que le mode de vu imposé, vous pouvez la modifier. Cependant, soyez certain que cela ne vous pénalise pas trop après la course. 

cut.cam.shortdescr,Ne changez pas la vue caméra

### Distribute Spam

# {0} - a number
cut.spam.req,Imprimez au moins {0} lot(s) de flyers

cut.spam.racer.intro.1,Psssst... J'ai une petite faveur à te demander.<br>Nous organisons un mouvement clandestin contre SOFACT. Aide-nous à passer le mot s'il te plait, nous avons besoin d'autant de monde que possible!

# {0} - vegan olive oil
cut.spam.gov.intro.1,Nous avons une nouvelle campagne publicitaire pour vanter les mérites pour la santé de {0}! Ta voiture est équipée avec un lance-flyers sur le toit, fais-en bon usage!<br>Ne nous remercie pas, nous savons que c'est une joie de travailler pour nous! *rire* 
# {0} - bacon burgers
cut.spam.gov.intro.2,Nous avons falsifié les résultats concernant les biens faits de {0}. Il est temps de renouveler la campagne publicitaire et passer le message.<br>Le nouveau slogan est dans le distributeur de flyers accroché sur le toit de ta bagnole. Je veux que chaque piéton autour du circuit en ai un entre les mains à la fin de la course.<br>Tu vois, travailler pour nous, c'est chaque jour une nouvelle aventure. De quoi te plains-tu ? *rire moqueur*

# Do not modify {Action.Fire}
cut.spam.tip,Appuyez sans cesse sur {Action.Fire} pour distribuer les flyers

cut.spam.descr,Distribuez {0} lots de flyers
cut.spam.prog,Lots de flyers distribué(s)

### Weaponize

cut.weaponize.req,Nous avons donné une arme à tout le monde, et là, ça va être de la FOLIE! ON ADORE!

cut.weaponize.gov.intro.1,Les téléspectateurs de Bloody Rally Show semblent s'ennuyer ces derniers temps. C'est tout de même un comble compte tenu de tout le sang ver**... De tous nos efforts.<br>Mais bon, nous allons tout ajouter du piment à la sauce. *soupir hypocrite*
# {0} - clowns
cut.weaponize.gov.intro.2,Je vois que la plupart d'entre vous, {0}, ont de nouvelles peintures de carrosserie. C'est merveilleux! Je pari que vous vous faites la manucure aussi?<br>Espérons que vos bagnoles restent aussi propres et clinquantes après la prochaine course! *Rire sadique* 

cut.weaponize.descr,Terminez la course avec une auto armée
cut.weaponize.tip,Soyez reconnaissant de ne pas être un piéton à cet instant

### Campaign Win (Freedom)

# {0} - racer name
cut.freedom.1,Hé {0}, félicitations pour ta liberté! Je serais tout de même triste de te voir partir. Tu es sûr que tu ne veux pas rester pour une saison encore?
# {0} - car model name
cut.freedom.2,Merci, mais je suis vraiment fatigué. Ma {0} est couverte de sang que je ne pourrais plus jamais nettoyer... *hésite tout de même un peu... Y aurait-il prit goût?* 
# {0} - he or she, depending on player gender (see term.he / term.she)
cut.freedom.3,*S'éloigne vers le coucher du soleil, sachant qu'un jour {0} reviendra pour traverser cet enfer à nouveau ... *
# When player has no car, he will say he has to clean the blood off his shoes
cut.freedom.shoes,vie

### Campaign Season Finished

# {0} - player name
cut.season.alive1.1,{0}, comment diable as-tu réussis a te tirer des griffes de SOFACT? A cause de toi maintenant, nous devons terminer la saison plus tôt!
# {0} - clowns
cut.season.alive1.2,Qu'est-ce que je peux dire à part que c'est une belle bande de {0}.
cut.season.alive1.3,Je dois admettre que je t'ai toujours apprécié. Nous avons besoin de personne comme toi chez SOFACT. Lorsque tu auras terminé ta carrière, je pourrais même t'offrir un job chez nous.
cut.season.alive1.4,Je suis flatté, mais je préfère aller cramer du caoutchouc ailleurs pour le moment. Mais la prochaine fois, arrangez-vous pour trouver des adversaires à ma taille. *rire satisfait*

cut.season.1,Les gars, la saison est terminée! Il est temps pour vous de rentrer à la maison! ...Enfin, ceux qui peuvent encore marcher!
cut.season.cheer.1,Enfin! Et je tiens encore debout!
cut.season.cheer.2,Woo-hoo! Trop cool! J'vais revoir ma maman!
cut.season.cheer.3,Ouaiiiis mon gars! Jusqu'à la prochaine!
cut.season.cheer.4,Oh maille gaude, nous sommes vivants, nous sommes vivants!
cut.season.cheer.5,Le meilleur jour de ma vie! (sans rire)
cut.season.cheer.6,Je suis si content! Je vais aller m'acheter un hot-dog!
cut.season.cheer.7,Hourrah! Chérie, je rentre à la maison! *espère ne pas y trouver un autre homme*
cut.season.cheer.8,YEEEEAH! Je vais pouvoir reprendre mes cours d'anglais!
cut.season.cheer.9,Youpie! Tralalala, trop trop sympa! Je suis une chipolata! *a subit un choc cérébral*
# {0} clowns {1} - fools
cut.season.2,Maison... MAISON!?! Bande de {0}, qui donne les ordres!? J'veux voir tous vous voir dès demain sur la ligne de départ! Voitures polies, moteurs réglés et près à commencer la nouvelle saison!<br>Maison... Quelle bande de {1}... Aahahaa.

### Campaign Fail 

cut.fail.boo.1,Bouh... *une larme s'échappe*
cut.fail.boo.2,Perdant! 
cut.fail.boo.3,Hein, quoi, qui ça? *d'un air étonné*
cut.fail.boo.4,Pas bon, pas bon... *défaitiste assumé*
cut.fail.boo.5,Boooouuuuuhhhh! *pleures terribles et accablants*
cut.fail.boo.6,Aïe, ça fait mal! (Si, si je vous assure)
cut.fail.boo.7,Hého, j'ai pas dis mon dernier mot! On recommence!? *un assoiffé de sang, qui manquait un peu d'expérience, mais qui reste motivé*

cut.fail.cry.1,Nooooon! *et pourtant oui*
cut.fail.cry.2,Pourquoi, mais POURQUOI!?! *vraiment, on se pose aussi la question?*
cut.fail.cry.3,Cette douleur est terrible... *en se frottant le postérieur*
cut.fail.cry.4,Je t'appréciais tellement... *dit-il d'une voix peut convaincante*
cut.fail.cry.5,Tu nous manqueras! (comment ça tu nous crois pas?)
cut.fail.cry.6,Quelle honte, mais quelle honte. (ça va, n'en rajoutez pas!)
cut.fail.cry.7,Je ne peux pas le croire... (Et pourtant il va falloir vous y faire)

cut.fail.1,La saison est terminée les gars! Et nous avons une "célébrité", qui n'a même pas été capable de se hisser dans le TOP 3. Aaaaaloooors... Nous allons le recongeler! Aller, {0}, suis-nou. Retour au cryo-sommeil! 
cut.fail.2,C'est ma faute, c'est vrai, j'suis vraiment désolé...
# {0} - racer name, {1} - clowns, {2} - bacon burger {3} - vegan olive oil
cut.fail.3,Oh la, assez de drame! {0}, la sécurité va t'escoter à ton caisson. L'air frais te fera le plus grand bien! *hausse les épaules*<br> Vous autres, bande de {1}! Pointez-vous ici, avant que je ne fourre de {2} dans vos casques, et verse de {3} sur vos visières!

#######################################
### Dialogs and in-game messages

# Please check that you are using same terms as main_menu.btn.settings / settings.gameplay, etc
dial.discord_post_permission,Pouvons-nous poster votre score Bloody Rally Show sur Discord?<br>Votre pseudo Steam, le score de temps et le circuit seront affichés.<br>Vous pouvez modifier vos choix n'importe quand dans les options --> gameplay --> Envoyer sur Discord.
dial.time_attack_car_locked,L'auto sélectionnée est bloquée. Débloquez-là en montant de niveau (level) votre pilote en mode campagne.
dial.camp.corrupted_save_files,Fichier de campagne corrompu(s) trouvé(s): {0}
dial.camp.load_fail,Chargement de statut de sauvegarde échoué(s): {0}<br>{1}
dial.camp.not_enough_cash,Vous n'avez pas assez d'argent!

# {0} - clowns
dial.camp.lucky1.1,Hé {0}, Je me sens généreux aujourd'hui!
# {0} - clowns
dial.camp.lucky1.2,Je vois que certains d'entre vous êtes aussi fauchés que ces {0} qui risquent leurs vies en prennant des photos toujours plus près...
# {0} - clowns
dial.camp.lucky1.3,Hé toi, {0}, reste en ligne! Eenie meenie miney mo...
# {0} - friggin (adjective)
dial.camp.lucky1.4,Quelle belle journée!<br>Je dois remercier l'un d'entre vous! Un {0} de journaliste qui écrivait des inepties sur SOFACT, vient de quitter les lieux sur une civière!<br>J'aime bien quand les choses se font toutes seules! *rire pervers*
# {0} - clowns
dial.camp.lucky1.5,Bon sang, mes poches sont pleines de frics, et je sais même pas où le ranger...<br>Bah, je pourrais bien t'en donner un peu, genre {0}...
# {0} - beef bacon burger, {1} - clowns
dial.camp.lucky1.6,Vous savez, je dirigie une affaire de {0}...<br>Et l'un d'entre vous a dégommé le PDG de mon cocurrent principal lors de la dernière course! Et ça, bah c'est vraiment bien. Très bien même! Continuez comme ça! *rire joyeux, mais non moins sadique*
# {0} - clowns, {1} - vegan olive oil
dial.camp.lucky1.7,Je vous ai joué un petit tour, bande de {0}. Vous piloterez avec les excellentes odeurs de {1}. Ahaha, j'suis hilarant, je sais! Quelqu'un oserait-il dire le contraire? *observe en silence le moindre signe de rebellions*

# in this block {0} is always racer name ${1} is cash amount
dial.camp.lucky2.1,L'heureux gagnant est... {0}! Félicitations, vous remportez {1}$!
dial.camp.lucky2.2,{0}, vient par là! Je vais te donner {1}$...<br>Mais ne pense pas que c'est gratuit... Tu rembourseras lors d'une prochaine course.
dial.camp.lucky2.3,{0}! tiens, prend ces {1}$! Va t'acheter quelques améliorations utiles,... tu te traines un peu... *rit*
dial.camp.lucky2.4,{0}! Mes affaires se portent bien, alors voici {1}$ pour toi!<br>Et fait moi plaisir, tu déchires tout à la prochaine course!
dial.camp.lucky2.5,{0}, je dois te livrer ces {1}$. Merci pour les services rendus... *s'en va aussitôt sans donner plus de détails*
dial.camp.lucky2.6,Je décide que se sera {0} qui gagnera ces glorieux {1}$, en cash et tout de suite!<br>Hé, dépense pas tout au même endroit! Hein, petit coquin! *rire fort et désagréable pour les oreilles*
dial.camp.lucky2.7,{0}... On m'a donné ce petit paquet de {1}$ à te remettre. Quelqu'un te demandera une petite faveur bientôt. Rien de terrible,... bien entendu. *s'en va sans donner de détails*

# {0} - name, ${1} - cash amount
dial.camp.resurrected,Le pilote {0} a été ramenné à la vie par les médecins de terrain pour {1}$
dial.camp.resurrect_no_cash,Le pilote {0} n'avait pas assez de fonds pour couvrir les frais médicaux. *Paix à son âme*
# {0} - clowns
dial.camp.all_broke,Bande de {0}, Comment vous êtes-vous arranger pour faire faillite!?!<br>Vous tenez encore debout, alors le SHOW continue! SOFACT vous a versé 20'000$.<br>Allez acheter ce qu'il vous faut, et EN PISTE!
# {0} - name, {1} - clown
dial.camp.early_win,Wow, {0},tu as éliminés tout le monde! Nous allons devoir écourter la saison. Félicitations, t'as assuré, {1}! *applaudit vigoureusement*
dial.camp.on_camp_fail,Je suis désolé de devoir te l'annoncé, mais tu dois te hisser dans le TOP 3 pour continuer la campagne.<br>Et comme tu ne disposes pas de {0}$ pour repayer ta dette, la partie est finie pour toi, mon pote!<br>*On dit aussi GAME OVER, en générale, mais là, vous êtes sur la traduction française* :-)
dial.camp.congrats_free_man,Félicitations! Vous êtes maintenant un homme libre!
dial.camp.freedom_not_enough_cash,Désolé, vous ne disposez pas d'assez d'argent! Participez à la prochaine saison pour en gagner plus!
dial.camp.exit_confirm,Etes-vous certain de vouloir quitter cette campagne? (la progression sera sauvée)
dial.camp.card.no_regen,Vous ne pouvez pas regénéré une étapes qui a été déjà terminée.
# {0} - some track name. keep the quotes 
dial.camp.card.saved_already,Le circuit "{0}" existe déjà dans votre collection. Voulez-vous le remplacé?
dial.camp.card.saved,Le circuit "{0}" a été ajouté à votre collection!
dial.camp.card.no_walk_completed,Vous ne pouvez pas être piéton sur un(e) circuit(étape) terminé(e)!
dial.camp.card.no_walk_special,Vous ne pouvez pas être piéton sur une étape spéciale!
# {0} - name
dial.camp.card.go_ped_confirm,Retiens tes chevaux, {0}, tu n'as pas de voiture!<br>Tu es sûr de vouloir participer comme piéton à cette course?
# {0} - list of names (john, smith, peter)
dial.camp.card.some_peds_confirm,Certains pilotes n'ont pas de voitures! ({0}). Ils seront piétons pour la prochaine course! Est-ce que c'est ok?
dial.camp.card.some_peds,Cerains pilotes ne peuvent pas s'aquitter des frais de participation à la course. Piétons lors de la prochaine course: {0}

dial.paint.no_1k,Vous ne disposez pas de $1000!

dial.upgrade.not_in_time_attack,Les améliorations ne peuvent être changées en mode "contre la montre"
dial.upgrade.week_over,Vous ne pouvez pas améliorer votre auto maintenant, la semaine est terminée! Les mécanos sont déjà partis!
dial.upgrade.already_done,Les mécanos travaillent encore sur votre dernière amélioration! Revenez après avoir terminé la prochaine course!
dial.upgrade.no_cash,Vous ne pouvez pas acheter cette amélioration! 

dial.camp.load_finished,Etes-vous sûr de vouloir continuer cette campagne? Elle est déjà terminée!
dial.camp.delete_confirm,Etes-vous sûr de vouloir effacer cette campagne?
dial.camp.name_required,Vous devez saisir le nom de la campagne!
dial.camp.name_taken,Le nom de camgagne existe déjà!

dial.camp.gratitudes.1,Merci! 
dial.camp.gratitudes.2,Whoa! t'es le meilleur!
dial.camp.gratitudes.3,Oooh! MERCI!
dial.camp.gratitudes.4,Merci 1000 fois!!
dial.camp.gratitudes.5,Je t'en dois une!
dial.camp.gratitudes.6,T'es le plus fort, et de loin!
dial.camp.gratitudes.7,Je n'oublierai jamais ça!
dial.camp.gratitudes.8,Qu'ai-je fait pour mériter cela?
dial.camp.gratitudes.9,J'aurai toujours une dette envers toi!
dial.camp.gratitudes.10,Cool! J'apprécie beaucoup ça! 
dial.camp.gratitudes.11,Super!

dial.camp.no_cash.1,Mec, tes poches sont vides!
dial.camp.no_cash.2,Bel essai, mais tu ne peux pas l'acheter!
dial.camp.no_cash.3,Tu te moques de moi? Ton portefeuille est vide!
dial.camp.no_cash.4,Blah. T'es a cours de pognons!
dial.camp.no_cash.5,Tu n'as pas assez d'argent...
dial.camp.no_cash.6,J'veux pas te ruiner, désolé...
dial.camp.no_cash.7,Tu n'as pas assez!

dial.race.missing_bindings,Hé, le joueur {0} ({1}) n'a pas certains paramètres de contrôleur affectés! Allez dans -> Paramètres -> input
dial.race.missing_bindings_ped,Hé, le joueur {0} ({1}) n'a pas certains paramètres de clavier affectés! Allez dans -> Paramètres -> input 
# {0} - clown
dial.race.ped_death,Nous avons besoin de médecins ici! Un {0} s'est ramassé en beauté!<br>...Espérons qu'il a assez de fric pour payer l'intervention! 

dial.ed.no_cars,Vous n'avez pas encore de voiture! Créez-en une nouvelle et sauvez la immédiatement!
dial.ed.name_the_car,Nommez la nouvelle auto
dial.ed.car_name,Nom de l'auto

dial.ed.car_sprites_missing,Certains sprites requis sont manquants. SVP, veuillez vous référer au guide de modding d'auto afin de recréée ces fichiers: {0}.
dial.ed.car_sprites_deleted,Vous ne pouvez pas simplement supprimer des fichiers sprite de voiture! Les fichiers requis manquants ont été remplacés par un pixel 1x1 transparent: {0}.
dial.ed.remove_car_name_colon,Veuillez supprimer ":" du nom du modèle de voiture!
dial.ed.car_name_taken,Le nom de modèle "{0}" est déjà pris!
dial.ed.car_too_fast,Les réglementations SOFACT ne permettent pas aux voitures de dépasser l'indice de vitesse de {0} avant le réglage! Cette voiture a un indice de vitesse de {1}. Réduisez d'abord quelque chose dans les paramètres!
dial.ed.car_close_confirm,Voulez-vous vraiment fermer la voiture? Toutes les modifications non enregistrées seront perdues
dial.ed.car_delete_confirm,Voulez-vous vraiment supprimer cette voiture: {0}?
dial.ed.delete_error_no_dir,Impossible de supprimer la voiture, répertoire introuvable: <br> {0}
dial.ed.delete_error_file_open,Impossible de supprimer le répertoire des voitures. Fermez tous les fichiers ouverts et essayez de les supprimer manuellement. <br> {0}
dial.ed.save_car_once,Veuillez enregistrer la voiture au moins une fois avant de modifier les sprites
dial.ed.save_before_reload,Vous ne pouvez recharger la voiture qu'après l'avoir enregistrée!
dial.ed.no_steam_share_car_err,Il n'y a pas de connexion à Steam. Impossible de partager la voiture!
dial.ed.car_share_no_desc,Veuillez remplir la description avant de télécharger sur Steam Workshop!
dial.ed.car_save_first,Veuillez d'abord sauvegarder la voiture!
dial.ed.car_share_err_sprites_missing,La voiture ne peut pas être partagée, les sprites requis sont manquants: <br> {0}
dial.ed.car_share_err_sprites_recovered,Vous ne pouvez pas simplement supprimer des fichiers sprite de voiture! Les fichiers requis manquants ont été remplacés par un pixel 1x1 transparent: {0}. Vous devriez maintenant pouvoir partager la voiture.
dial.ed.car_save_alien_files,Veuillez supprimer les fichiers qui n'appartiennent pas au répertoire mod. Seuls * .png, * .txt et item.car sont autorisés! Fichiers incriminés: {0}
dial.ed.car_share_sprite_warning,AVERTISSEMENT: si vous n'avez pas modifié les sprites, la voiture sera refusée! <br> Êtes-vous sûr de vouloir la partager?
dial.ed.car_name_not_available,Le nom de la voiture n'est pas disponible: {0}. Veuillez le modifier et réessayer d'enregistrer.

dial.ed.path_start_open,Impossible de déplacer la position de départ pour une piste ouverte!

dial.factory_reset.confirm,Voulez-vous vraiment réinitialiser?

dial.leaderboard.ghost_confirm,Souhaitez-vous courir contre le fantôme de {0}?
dial.leaderboard.ghost_confirm_daily_stale,Ce n'est pas le classement d'aujourd'hui, le classement des défis quotidien ne sera pas mis-à-jour. Le classement circuit sera mis-à-jour.

dial.input_reset,La structure d'entrée du jeu a été modifiée par le développeur et vos mappages d'entrée ont été réinitialisés à leurs valeurs par défaut. Vous pouvez les modifier dans "Paramètres > input". Désolé pour le dérangement!
dial.settings_reset,La structure de configuration du jeu a été modifiée par le développeur, vos paramètres ont été réinitialisés par défaut. Désolé pour le dérangement!
dial.stat_reset_dev,Le développeur a déclenché une réinitialisation complète des statistiques. Désolé pour le dérangement.
dial.are_you_sure,Êtes-vous sûr?

dial.race.racers_over_limit,Vous ne pouvez pas avoir plus de {0} voitures en une seule course!
dial.race.player_remove_confirm,Voulez-vous vraiment supprimer le pilote {0}: {1}?
dial.race.race_alone,Vous ne pouvez pas conduire seul, sauf si vous êtes en mode "Contre la montre". Ajoutez des adversaires en utilisant les boutons "Ajouter un joueur", "+1" ou "+10"!
dial.race.no_track,Veuillez d'abord sélectionner une piste!

dial.race.restart_hardcore,C'est le mode Hardcore, vous vous souvenez? Pas de redémarrage pour vous!
dial.race.restart_dead,Désolé, nous ne pouvons pas reprendre la course après la mort de quelqu'un. Veuillez attendre la fin de la course et les médecins essaieront de faire leur travail.
dial.race.restart_ped,Désolé, les piétons n'ont pas le droit de recommencer la course!
dial.race.restart_confirm,Êtes-vous sûr? Le redémarrage vous coûtera {0} $. Vous avez maintenant $ {1}
dial.race.restart_no_cash,Désolé, vous ne pouvez pas vous permettre de recommencer la course.
dial.race.restart_time_attack_confirm,Êtes-vous sûr? Les temps de tour actuels seront ignorés!

dial.ed.track_exit_confirm,Êtes-vous sûr de vouloir quitter? Toutes les modifications non enregistrées seront perdues!
dial.ed.track_new_confirm,Êtes-vous sûr? Toutes les modifications non enregistrées seront perdues.
dial.ed.invalid_objects,Il y a {0} objets trop près de la route. Veuillez les déplacer ou les supprimer et faire un essai de piste avant de réessayer d'enregistrer.
dial.ed.enter_track_name,Entrez le nom du circuit
dial.ed.track_name,Nom du circuit
dial.ed.fix_errors_first,Veuillez corriger les erreurs de validation avant d'enregistrer le circuit!
dial.ed.share_track_no_steam,Il n'y a pas de connexion à Steam. Impossible de partager le circuit!
dial.ed.track_invalid_share,Vérifiez cette bannière rouge en haut de l'écran. Faites glisser votre souris dessus pour voir ce qui ne va pas.
dial.ed.lap_before_upload,Calmez-vous! Vous devez définir un record de tour avant de le télécharger.
dial.ed.track_remove_colon,Veuillez supprimer ":" du nom du circuit!
dial.ed.track_name_clash_builtin,Désolé, choisissez un autre nom, vous ne pouvez pas écraser un circuit intégré!
dial.ed.track_overwrite_confirm,Le circuit "{0}" existe déjà. Voulez-vous l'écraser?
dial.ed.track_alien_files,Veuillez supprimer les fichiers supplémentaires du répertoire mod: {0}
dial.ed.track_delete_no_undo,Voulez-vous vraiment supprimer ce circuit? Il n'y a aucun moyen d'annuler cette action ensuite!
dial.ed.track_quit_confirm,Voulez-vous vraiment quitter l'éditeur de circuits? Les modifications non enregistrées seront perdues!
dial.ed.track_last_2_points,Impossible de supprimer les deux derniers points de chemin!
dial.ed.loop_autoclose,On dirait que vous essayez de fermer la boucle. Vous pouvez utiliser l'outil "Ouvrir / Fermer", mais je l'ai fermé pour vous cette fois.

dial.on_success, En cas de succès: {0}
dial.on_fail, En cas d'échec: {0}
dial.tip,Tip: {0}
dial.confirm,Confirmer
dial.confirm_in,Confirmer ({0:0})
dial.must_do_in_drift,Doit le faire en drift

dial.reset_tutorials.confirm,Voulez-vous vraiment marquer tous les conseils comme invisibles?

dial.confirm_exit_to_desktop,Voulez-vous vraiment quitter vers le bureau?

dial.car_model_unavailable,Hé, le modèle de voiture "{0}" n'est plus disponible! Souhaitez-vous continuer à charger la campagne? Les voitures non disponibles seront perdues sans remboursement!

msg.track_high_obj_density,Ce circuit a une densité d'objet élevée ({0: 0} / 100m). Il ne sera pas inclus dans la génération de campagne personnalisée par défaut!
msg.track_high_crowd_density,Ce circuit a une densité de foule élevée ({0: 0} / 100m). Il ne sera pas inclus dans la génération de campagne personnalisée par défaut!
msg.cheats_leaderboards,CLASSEMENTS DÉSACTIVÉS! Vous avez utilisé des astuces sur la console du jeu ou des expériences de physique. Redémarrez le jeu pour retrouver l'accès au classement.
msg.track_load_failed,Le circuit n'a pas pu se charger correctement, il est corrompu ou indisponible! Réessayez ou régénérez-le.
msg.race_input_restart_warning,AVERTISSEMENT: la modification des mappages d'entrée pendant la course nécessite un redémarrage de la course pour appliquer les effets!
msg.failed_deleting_folder,Échec de la suppression du dossier. Assurez-vous de fermer tous les fichiers ouverts <br> {0}
msg.missing_car_model,Un modèle de voiture manque. ID: {0}. <br> Mod probablement non abonné ou voiture personnalisée supprimée.
msg.missing_controls,Raccourcis de touches manquants
msg.gen.analyzing_road,Analyse de la courbure de la route
msg.gen.calculating_lines,Calcul des lignes de course
msg.gen.checkpoints,Armement des capteurs de point de contrôle de piste
msg.gen.paving_road,Pavage de la route
msg.gen.deunionizing_workers,Désunionisation des travailleurs de la route
msg.gen.firing_workers,Licenciement des services d'entretien routier
msg.gen.bribing_inspectors,Soudoyer les inspecteurs des routes
msg.gen.looking_location,Recherche d'emplacement
msg.gen.evicting_residents,Expulsion de résidents précédents
msg.gen.planting_forests,Plantation de forêts
msg.gen.planting_bushes,Plantation de buissons
msg.gen.growing_parks,Aménagement de parcs
msg.gen.placing_lamps,Placement des lampadaires
msg.gen.planting_flowers,Plantation de fleurs
msg.gen.cloning_peds,Clonage de piétons
msg.gen.cloning_more_peds,Clonage d'encore plus de piétons
msg.gen.building_walls,Construction de murs
msg.gen.building_more_walls,construction d'encorep lus de murs
msg.gen.rocks,Placement de rochers
msg.gen.ramps,Placement de rampes
msg.gen.barrels,Placement de barils explosifs
msg.gen.puddles,Flaques d'eau
msg.gen.cones_tires,Commande de cônes et de pneus
msg.gen.buildings,Construction de bâtiments
msg.gen.special_locs,Construire d'emplacements secrets
msg.gen.road_marks,Peinture des marquages ​​routiers
msg.gen.test_driving,Test de conduite sur circuit
msg.gen.screenshot,Prendre des photos de drone
