######################################
# Bloody Rally Show translations file
# Locale: English
# Author: Tomas Varaneckas
# Contact: tomas@kodolinija.com
######################################

######################################
# What should not be modified:
# 1. Anything inside < > brackets - these are special text formatting tags
# 2. Anything inside { } brackets - these are variables that will be replaced
#
# Do not remove {0} and similar variables - it can cause in-game errors!
#
# There is one exception to the rule above. When {0} is a curse adjective or adverb (friggin, etc)
# And it is stated so in the example, if your language cannot combine them well, you can try ommitting {0}
# In this case, but if there is more than one variable ({0}, {1}), you cannot remove {0} and leave {1}!
# You can remove the last variable ({1}) in this case, to keep the variable sequence running from {0}
# (only if {1} is a curse adjective / adverb)
#
# <br> is a line break
#
# It is highly recommended to keep every single key in same exact line as English - copy all the comments and blank lines
######################################

# Characters

# If you change any character names, you have to consistently keep using them
# Across all the translations where they are mentioned. Also in Tips.txt
# For this reason I suggest to keep names of Brace Stone and Nicholas Merryland
# unchanged. Anonymous racer only appears in introduction cutscene.

char.brace.name,Brace Stone
cut.spam.gov.intro.2,Fingimos os resultados de algumas pesquisas sobre {0} e queremos que todos os leiam. Fomos em frente e soldamos uma impressora em cima do seu carro. Continue usando-o durante sua próxima corrida.

# Do not modify {Action.Fire}
cut.spam.tip,Continue pressionando {Action.Fire} para imprimir esses folhetos

cut.spam.descr,Distribua {0} baches de folhetos
cut.spam.prog,Lotes de folhetos distribuídos

### Weaponize

cut.weaponize.req,Demos uma arma a todos. Isso vai ficar louco, eu adoro!

cut.weaponize.gov.intro.1,Os espectadores do Bloody Rally Show estão entediados recentemente, então vamos apimentar um pouco as coisas.
# {0} - clowns
cut.weaponize.gov.intro.2,Vejo que a maioria de vocês {0} ganhou novos trabalhos de pintura. Vamos torcer para que fiquem assim depois da próxima corrida.

cut.weaponize.descr,Complete a corrida com carros armados
cut.weaponize.tip,Seja grato por não ser um pedestre agora

### Campaign Win (Freedom)

# {0} - racer name
cut.freedom.1,Olá {0}, parabéns por ganhar sua liberdade! Estou triste em vê-lo embora. Tem certeza de que não quer ficar mais uma temporada?
# {0} - car model name
cut.freedom.2,Obrigado, mas estou cansado como o inferno. Preciso lavar o sangue do meu {0}.
# {0} - he or she, depending on player gender (see term.he / term.she)
cut.freedom.3,* Afasta-se para o pôr do sol, sabendo que algum dia {0} voltará para passar por esse inferno novamente ... *
# When player has no car, he will say he has to clean the blood off his shoes
cut.freedom.shoes,sapatos

### Campaign Season Finished

# {0} - player name
cut.season.alive1.1,{0}, como diabos você conseguiu isso? Temos que terminar a temporada mais cedo por sua causa!
# {0} - clowns
cut.season.alive1.2,O que posso dizer, eles foram um monte de {0}.
cut.season.alive1.3,Eu tenho que admitir que sempre gostei de você. Precisamos de pessoas como você aqui no SOFACT. Quando você terminar sua carreira de piloto, posso oferecer-lhe um emprego.
cut.season.alive1.4,Estou lisonjeado, mas quero voltar a queimar borracha agora. Até a próxima! E me encontre oponentes mais dignos da próxima vez, sim?

cut.season.1,A temporada acabou, pessoal! Hora de todos irem para casa.
cut.season.cheer.1,Finalmente!
cut.season.cheer.2,Woo-hoo!
cut.season.cheer.3,Sim!
cut.season.cheer.4,OMG, finalmente!
cut.season.cheer.5,Melhor dia da minha vida!
cut.season.cheer.6,Eu estou tão feliz!
cut.season.cheer.7,Viva!
cut.season.cheer.8,SIMMMMM!
cut.season.cheer.9,Yippee!
# {0} clowns {1} - idiotas
cut.season.2,Casa? Casa! Você {0} não vai sair daqui vivo! A próxima temporada começa amanhã, espero que todos tenham seus baldes de ferrugem polidos e alinhados para a corrida. Casa ... Hahahah. {1} ...

### Campaign Fail

cut.fail.boo.1,Vaia
cut.fail.boo.2,Fracassado!
cut.fail.boo.3,Quem é esse?
cut.fail.boo.4,Que pena
cut.fail.boo.5,Boooo!
cut.fail.boo.6,Lixo!
cut.fail.boo.7,Quem poderia ser isso?

cut.fail.cry.1,Nao!
cut.fail.cry.2,Por quê!
cut.fail.cry.3,A dor...
cut.fail.cry.4,Gostei tanto de você ...
cut.fail.cry.5,Nós sentiremos sua falta!
cut.fail.cry.6,Que vergonha.
cut.fail.cry.7,Eu não posso acreditar ...

cut.fail.1,A temporada acabou, pessoal! E temos uma celebridade aqui, que nem chegou ao Top 3, então estaremos congelando isso {0} de volta ao sono criogênico!
cut.fail.2,Sou eu. Eu sinto muito...
# {0} - racer name, {1} - clowns, {2} - bacon burger {3} - vegan olive oil
cut.fail.3,OK, chega de drama! {0}, a segurança o acompanhará até o freezer! E para o resto de vocês {1}, dê o fora daqui, antes que eu encha seus capacetes com {2} e manche a viseira deles com {3}!

#######################################
### Dialogs and in-game messages

# Please check that you are using same terms as main_menu.btn.settings / settings.gameplay, etc
dial.discord_post_permission,Podemos postar sua pontuação no Bloody Rally Show Discord? <br> O apelido do vapor, o tempo da faixa e a contagem de tentativas serão mostrados. <br> Mude sua escolha a qualquer momento em "Configurações"> "Jogabilidade"> "Publicar na discórdia"
dial.time_attack_car_locked,O carro selecionado está trancado. Desbloqueie-o nivelando seu piloto na Campanha primeiro!
dial.camp.corrupted_save_files,Arquivos de salvamento de campanha corrompidos encontrados: {0}
dial.camp.load_fail,Falha ao carregar o estado de salvamento: {0} <br> {1}
dial.camp.not_enough_cash,Você não tem dinheiro suficiente!

# {0} - clowns
dial.camp.lucky1.1,Hey {0}, estou me sentindo generoso hoje!
# {0} - clowns
dial.camp.lucky1.2,Vejo que alguns de vocês estão tão falidos quanto aqueles que arriscam a vida tentando tirar as fotos.
# {0} - clowns
dial.camp.lucky1.3,Ei, você, {0}, fique na fila! Eenie meenie miney mo ...
# {0} - friggin (adjective)
dial.camp.lucky1.4,Que bom DIA! Graças a um de vocês, um jornalista {0} que estava escrevendo bobagens sobre SOFACT foi levado de maca!
# {0} - clowns
dial.camp.lucky1.5,Os malditos bolsos estão cheios de dinheiro, não tenho onde colocar. Pode muito bem dar a você {0} ...
# {0} - beef bacon burger, {1} - clowns
dial.camp.lucky1.6,Você sabe, eu tenho um negócio em {0}, certo? Um de vocês {1} retirou o CEO do meu principal concorrente na última corrida!
# {0} - clowns, {1} - vegan olive oil
dial.camp.lucky1.7,Eu fiz uma brincadeira em um de vocês {0}. Esfreguei {1} por todo o lado e você nem percebeu! Haha, hilário! Eu compensarei isso.

# in this block {0} is always racer name ${1} is cash amount
dial.camp.lucky2.1,O sortudo vencedor é ... {0}! Parabéns, você recebe $ {1}!
dial.camp.lucky2.2,{0}, venha aqui! Eu lhe darei $ {1}. Não pense que é grátis, é em troca de algumas tarefas futuras.
dial.camp.lucky2.3,{0}! Aqui está $ {1}! Vá comprar algo legal.
dial.camp.lucky2.4,{0}! Aqui está $ {1}! Agora bata.
dial.camp.lucky2.5,{0}, pegue $ {1}. Obrigado pelo seu serviço!
dial.camp.lucky2.6,Eu escolhi {0} para ser o vencedor deste glorioso prêmio em dinheiro de $ {1}. Não gaste tudo em um só lugar!
dial.camp.lucky2.7,{0} ... Eu não gosto de você, mas ei, pegue este $ {1}. Em troca, pedirei que faça alguns favores. Nada obscuro, eu não!

# {0} - name, ${1} - cash amount
dial.camp.resurrected,O corredor {0} foi trazido de volta à vida pelos médicos de campo por $ {1}
dial.camp.resurrect_no_cash,O Racer {0} não tinha dinheiro suficiente para cobrir as despesas médicas. DESCANSE EM PAZ"
# {0} - clowns
dial.camp.all_broke,Como você {0} conseguiu quebrar tudo de uma vez. O show deve continuar, SOFACT dará a cada um de vocês perdedores $ 20000. Vá comprar algo legal.
# {0} - name, {1} - clown
dial.camp.early_win,Uau, {0}, você eliminou todo mundo! Teremos que terminar esta temporada mais cedo. Parabéns, você torceu {1}, você ganhou!
dial.camp.on_camp_fail,Lamento dizer isso, mas você deve estar no Top 3 para continuar a campanha. E como você não parece ter $ {0} para pagar sua dívida, é EXAME DO JOGO para você, meu amigo.
dial.camp.congrats_free_man,Parabéns! Agora você é um homem livre!
dial.camp.freedom_not_enough_cash,Sinto muito, você está com pouco dinheiro! Vá para a próxima temporada e ganhe um pouco mais!
dial.camp.exit_confirm,Tem certeza de que deseja sair desta campanha? O progresso será salvo.
dial.camp.card.no_regen,Você não pode regenerar uma etapa que já está concluída!
# {0} - some track name. keep the quotes
dial.camp.card.saved_already,A faixa "{0}" já existe em sua coleção. Quer substituir?
dial.camp.card.saved,A faixa "{0}" foi adicionada à sua coleção!
dial.camp.card.no_walk_completed,Você não pode andar a pé em uma etapa concluída!
dial.camp.card.no_walk_special,Você não pode andar a pé na etapa especial!
# {0} - name
dial.camp.card.go_ped_confirm,Segure seus cavalos, {0}, você não tem carro! Tem certeza de que deseja entrar na corrida como pedestre?
# {0} - list of names (john, smith, peter)
dial.camp.card.some_peds_confirm,Alguns pilotos não têm carro! ({0}). Eles vão entrar na corrida como pedestres. Tudo bem?
dial.camp.card.some_peds,Alguns pilotos não podem pagar a taxa do palco. Eles entrarão na corrida como pedestres: {0}

dial.paint.no_1k,Você não tem US $ 1000!

dial.upgrade.not_in_time_attack,O ajuste não pode ser alterado no modo Time Attack
dial.upgrade.week_over,Não é possível atualizar o carro agora, esta semana acabou! A mecânica já está em movimento.
dial.upgrade.already_done,A mecânica ainda está trabalhando na sua atualização anterior! Volte depois de concluir a próxima etapa.
dial.upgrade.no_cash,Você não pode pagar esta atualização!

dial.camp.load_finished,Tem certeza de que deseja continuar esta campanha? Já está terminado!
dial.camp.delete_confirm,Tem certeza de que deseja excluir esta campanha?
dial.camp.name_required,Você precisa inserir o nome da campanha!
dial.camp.name_taken,Já existe uma campanha com esse nome!

dial.camp.gratitudes.1,Obrigado!
dial.camp.gratitudes.2,Uau! Você é o melhor!
dial.camp.gratitudes.3,AMD! Obrigado!
dial.camp.gratitudes.4,Obrigado!!
dial.camp.gratitudes.5,Devo-lhe!
dial.camp.gratitudes.6,Você é o maior!
dial.camp.gratitudes.7,Não vou esquecer isso
dial.camp.gratitudes.8,O que eu fiz para merecer isso?
dial.camp.gratitudes.9,Estou para sempre em sua dívida!
dial.camp.gratitudes.10,Legal! Obrigado!
dial.camp.gratitudes.11,Agradável!

dial.camp.no_cash.1,Cara, seus bolsos estão vazios!
dial.camp.no_cash.2,Boa tentativa, você não pode pagar!
dial.camp.no_cash.3,Você está zombando de mim? Olhe para a sua carteira!
dial.camp.no_cash.4,Duh. Você está com pouco dinheiro!
dial.camp.no_cash.5,Você não tem o suficiente ...
dial.camp.no_cash.6,Eu não quero falir, desculpe
dial.camp.no_cash.7,Você não tem o suficiente!

dial.race.missing_bindings,Ei, parece que o jogador {0} ({1}) está sem algumas ligações do controlador! Vá para Configurações> Entrada e revise os controles de corrida para corrigir isso!
dial.race.missing_bindings_ped,Ei, parece que o jogador {0} ({1}) está sem algumas combinações de teclas! Vá para Configurações> Entrada e revise os controles de pedestres para corrigir isso!
# {0} - clown
dial.race.ped_death,Precisamos de médicos por aqui! Alguns {0} foram desperdiçados! Vamos torcer para que ele tenha dinheiro suficiente para pagar as contas médicas!

dial.ed.no_cars,Você ainda não tem carros! Crie um carro novo e salve-o primeiro.
dial.ed.name_the_car,Nomeie o carro novo
dial.ed.car_name,Nome do carro

dial.ed.car_sprites_missing,Alguns sprites necessários estão faltando! Por favor, consulte o Guia de modificação do carro e crie esses arquivos: {0}.
dial.ed.car_sprites_deleted,Você não pode simplesmente excluir arquivos de sprites de carros! Os arquivos obrigatórios ausentes foram substituídos por 1 x 1 pixel transparente: {0}.
dial.ed.remove_car_name_colon,Remova ":" do nome do modelo do carro!
dial.ed.car_name_taken,O nome do modelo "{0}" já está em uso!
dial.ed.car_too_fast,Os regulamentos de SOFATO não permitem que os carros excedam o Índice de velocidade de {0} antes do ajuste! Este carro tem um índice de velocidade de {1}. Reduza algo nos parâmetros primeiro!
dial.ed.car_close_confirm,Tem certeza de que deseja fechar o carro? Quaisquer alterações não salvas serão perdidas
dial.ed.car_delete_confirm,Tem certeza de que deseja excluir este carro: {0}?
dial.ed.delete_error_no_dir,Não foi possível excluir o carro, diretório não encontrado: <br> {0}
dial.ed.delete_error_file_open,Não foi possível excluir o diretório do carro. Feche todos os arquivos abertos e tente excluir manualmente. <br> {0}
dial.ed.save_car_once,Salve o carro pelo menos uma vez antes de editar sprites
dial.ed.save_before_reload,Você só pode recarregar o carro depois que ele foi salvo!
dial.ed.no_steam_share_car_err,Não há conexão com o Steam. Não é possível compartilhar o carro!
dial.ed.car_share_no_desc,Por favor, preencha a Descrição antes de enviar para o Steam Workshop!
dial.ed.car_save_first,Por favor, salve o carro primeiro!
dial.ed.car_share_err_sprites_missing,O carro não pode ser compartilhado, os sprites necessários estão ausentes: <br> {0}
dial.ed.car_share_err_sprites_recovered,Você não pode simplesmente excluir arquivos de sprites de carros! Os arquivos obrigatórios ausentes foram substituídos por 1 x 1 pixel transparente: {0}. Agora você deve poder compartilhar o carro.
dial.ed.car_save_alien_files,Por favor, remova os arquivos que não pertencem ao diretório mod. Apenas * .png, * .txt e item.car são permitidos! Arquivos ofensivos: {0}
dial.ed.car_share_sprite_warning,AVISO: Se você não modificou os sprites, o carro será rejeitado! <br> Tem certeza de que deseja compartilhá-lo?
dial.ed.car_name_not_available,O nome do carro não está disponível: {0}. Altere-o e tente salvar novamente.

dial.ed.path_start_open,Não é possível mover a posição inicial para uma faixa aberta!

dial.factory_reset.confirm,Tem certeza de que deseja redefinir?

dial.leaderboard.ghost_confirm,Você gostaria de correr contra o fantasma de {0}?
dial.leaderboard.ghost_confirm_daily_stale,Não é a entrada de hoje, portanto, o Daily Challenge Leaderboard não será atualizado, mas o Track Leaderboard.

dial.input_reset,A estrutura de entrada do jogo foi alterada pelo desenvolvedor e seus mapeamentos de entrada foram redefinidos para os padrões. Você pode alterá-los em "Configurações"> "Entrada". Desculpe pela inconveniência!
dial.settings_reset,A estrutura de configuração do jogo foi alterada pelo desenvolvedor. Suas configurações foram redefinidas para os padrões. Desculpe pela inconveniência!
dial.stat_reset_dev,O desenvolvedor acionou uma redefinição completa das estatísticas. Desculpe pela inconveniência.
dial.are_you_sure,Você tem certeza?

dial.race.racers_over_limit,Você não pode ter mais de {0} carros em uma única corrida!
dial.race.player_remove_confirm,Tem certeza de que deseja remover o Player {0}: {1}?
dial.race.race_alone,Você não deve dirigir sozinho, a menos que esteja no modo "Time Attack". Adicione alguns oponentes usando os botões "Adicionar jogador", "+1" ou "+10"!
dial.race.no_track,Selecione primeiro uma faixa!

dial.race.restart_hardcore,É o Modo Hardcore, lembra? Não é necessário reiniciar para você!
dial.race.restart_dead,Desculpe, não podemos reiniciar a corrida depois que alguém morre. Por favor, aguarde a corrida terminar, e os médicos tentarão fazer o seu trabalho.
dial.race.restart_ped,Desculpe, os pedestres não têm o direito de reiniciar a corrida!
dial.race.restart_confirm,Você tem certeza? Reiniciar custará US $ {0}. Agora você tem $ {1}
dial.race.restart_no_cash,Desculpe, você não pode se inscrever para reiniciar a corrida. Soldado através.
dial.race.restart_time_attack_confirm,Você tem certeza? Os tempos atuais das voltas serão descartados!

dial.ed.track_exit_confirm,Você tem certeza que quer sair? Quaisquer alterações não salvas serão perdidas!
dial.ed.track_new_confirm,Você tem certeza? Quaisquer alterações não salvas serão perdidas.
dial.ed.invalid_objects,Existem {0} objetos muito perto da estrada. Mova ou remova-os e faça um Test Drive antes de tentar salvar novamente.
dial.ed.enter_track_name,Digite o nome da faixa
dial.ed.track_name,Nome da faixa
dial.ed.fix_errors_first,Corrija os erros de validação antes de salvar a faixa!
dial.ed.share_track_no_steam,Não há conexão com o Steam. Não é possível compartilhar a faixa!
dial.ed.track_invalid_share,Verifique essa faixa vermelha na parte superior da tela. Arraste o mouse sobre ele para ver o que está errado.
dial.ed.lap_before_upload,Tenha calma! Você precisa definir um registro de volta antes de enviá-lo.
dial.ed.track_remove_colon,Remova {0} do nome da faixa!
dial.ed.track_name_clash_builtin,Desculpe, escolha outro nome, você não pode sobrescrever uma faixa interna!
dial.ed.track_overwrite_confirm,A faixa "{0}" já existe. Você deseja sobrescrever isso?
dial.ed.track_alien_files,Por favor, remova arquivos extras do diretório mod: {0}
dial.ed.track_delete_no_undo,Tem certeza de que deseja excluir esta faixa? Não há como desfazer isso!
dial.ed.track_quit_confirm,Tem certeza de que deseja sair do Editor de trilhas? Alterações não salvas serão perdidas!
dial.ed.track_last_2_points,Não é possível excluir os dois últimos pontos do caminho!
dial.ed.loop_autoclose,Parece que você está tentando fechar o loop. Você pode usar a ferramenta "Abrir / Fechar", mas eu a fechei para você desta vez.

dial.on_success,Em caso de sucesso: {0}
dial.on_fail,Em falha: {0}
dial.tip,Dica: {0}
dial.confirm,confirme
dial.confirm_in,Confirmar ({0:0})
dial.must_do_in_drift,Deve fazê-lo à deriva

dial.reset_tutorials.confirm,Tem certeza de que deseja marcar todas as dicas como invisíveis?

dial.confirm_exit_to_desktop,Tem certeza de que deseja sair para o Desktop?

dial.car_model_unavailable,Ei, o modelo do carro "{0}" não está mais disponível! Deseja continuar carregando a campanha? Os carros indisponíveis desaparecerão sem reembolso!

msg.track_high_obj_density,Essa faixa possui alta densidade de objetos ({0:0} / 100m). \ NNão será incluída na geração personalizada da campanha por padrão!
msg.track_high_crowd_density,Essa faixa possui alta densidade de multidões ({0:0} / 100m). \ NNão será incluída na geração personalizada da campanha por padrão!
msg.cheats_leaderboards,LÍDERES DESACTIVADOS! Você usou truques no console do jogo ou experimentos de física. Reinicie o jogo para recuperar o acesso ao placar.
msg.track_load_failed,A faixa não foi carregada corretamente, está corrompida ou indisponível! Tente novamente ou gere novamente.
msg.race_input_restart_warning,AVISO: Alterar os mapeamentos de entrada durante a corrida requer o reinício da corrida para aplicar os efeitos!
msg.failed_deleting_folder,Falha ao excluir a pasta. Certifique-se de fechar todos os arquivos abertos <br> {0}
msg.missing_car_model,Está faltando um modelo de carro. ID: {0}. <br> Mod provavelmente não assinado ou carro personalizado excluído.
msg.missing_controls,Ligações de teclas ausentes
msg.gen.analyzing_road,Analisando a curvatura da estrada
msg.gen.calculating_lines,Cálculo de linhas de corrida
msg.gen.checkpoints,Sensores de ponto de verificação da pista de armamento
msg.gen.paving_road,Pavimentando a estrada
msg.gen.deunionizing_workers,Desunionização de trabalhadores rodoviários
msg.gen.firing_workers,Demissão de Trabalhadores Rodoviários
msg.gen.bribing_inspectors,Subornando Inspetores Rodoviários
msg.gen.looking_location,Procurando Localização
msg.gen.evicting_residents,Despejo de residentes anteriores
msg.gen.planting_forests,Plantação de florestas
msg.gen.planting_bushes,Arbustos de plantio
msg.gen.growing_parks,Parques em crescimento
msg.gen.placing_lamps,Colocar lâmpadas de rua
msg.gen.planting_flowers,Plantando flores
msg.gen.cloning_peds,Clonagem de pedestres
msg.gen.cloning_more_peds,Clonando mais pedestres
msg.gen.building_walls,Paredes de construção
msg.gen.building_more_walls,Construindo mais paredes
msg.gen.rocks,Fornecimento de rochas orgânicas
msg.gen.ramps,Colocação de rampas
msg.gen.barrels,Colocação de barris explosivos
msg.gen.puddles,Poças derramando
msg.gen.cones_tires,Encomenda de cones e pneus
msg.gen.buildings,Construindo Edifícios
msg.gen.special_locs,Construindo Locais Secretos
msg.gen.road_marks,Marcação de estradas de pintura
msg.gen.test_driving,Teste de condução na pista
msg.gen.screenshot,Tirando fotos do drone
msg.gen.cones_left,Alinhando cones à esquerda
msg.gen.cones_right,Alinhando cones à direita
msg.gen.tires_left,Colocando pneus à esquerda
msg.gen.tires_right,Colocando pneus à direita
msg.gen.end.1,Colocando armadilhas
msg.gen.end.2,Anúncio do próximo evento
msg.gen.end.3,Demissão de Trabalhadores Rodoviários Esgotados
msg.gen.end.4,Entregando Espectadores
msg.gen.end.5,Aspersão de pó de estrada artesanal
msg.gen.end.6,Recarregando drones de visão
msg.gen.end.7,Recarregando munição de helicóptero
msg.gen.end.8,Polimento do carro do diretor
msg.gen.end.9,Armar Barris Explosivos
msg.gen.end.10,Colocando Porta Potties
msg.gen.end.11,Polir os cones
msg.gen.end.12,Derrame de óleo
msg.gen.end.13,Reabastecimento do helicóptero
msg.gen.end.14,Entregando mais espectadores
msg.gen.end.15,Caldeiras de fixação
msg.gen.end.16,Entrega de cachorros-quentes

msg.longest_drift,Tração mais longa
msg.cant_fire_flyers,Não é possível disparar a arma quando o pára-brisa estiver coberto de panfletos!
msg.cant_fire_no_gun,Não pode disparar arma, não equipado!
msg.cant_drop_no_gun,Não pode deixar cair a arma, não equipado!
msg.close_call,Escapar por um triz!
msg.photo_reward,Recompensa pela foto: $ {0}
msg.inflicted_dmg,Danos infligidos
msg.dmg_warning,Aviso de danos
msg.over_50_pct,Acima de 50%
msg.over_75_pct,Mais de 75%
msg.jump_completed,Salto concluído
msg.nitro_boost,Impulso de Nitro
msg.hit_combo,Hit Combo
msg.final_lap,ÚLTIMA VOLTA!
msg.lap_did_not_count,Volta não contou
msg.wrong_way,Caminho errado!
msg.no_reset_start_line,Não é possível redefinir, a linha de partida ainda não foi atravessada!
msg.no_reset_too_often,Você não pode reiniciar seu carro com tanta frequência!
msg.camera_mode,Modo de câmera
msg.camera_zoom,Zoom da câmera
msg.ped_cannon_tip,Dirija sobre um pedestre ou aguarde até que o canhão seja recarregado!
msg.corner_cut,Penalidade de corte de canto
msg.get_on_track,VOLTE NA PISTA!
msg.reset_in,REINICIAR EM {0:0.00} s
msg.offroad_pen,PENALIDADE FORA DA ESTRADA
msg.car_reset,Reset do carro
msg.cheating_detected,Trapaça detectada
msg.corner_cut_forgiven.1,Pena de corte de canto perdoada. Não faça isso de novo!
msg.corner_cut_forgiven.2,Pena de corte de canto perdoada. O juiz estava olhando para o outro lado.
msg.ped_sucked_in_cannon,VOCÊ CHEGOU AO CANHÃO PEDESTRE!
msg.x_invalid_obj,Existem {0} objetos inválidos
msg.wasted,DESPERDIÇADO

msg.hard_congrats,Parabéns, você desbloqueou a dificuldade Difícil
msg.hardcore_congrats,Parabéns, você desbloqueou a dificuldade Hardcore
msg.no_steam_leaderboard_warn,NENHUMA CONEXÃO AO VAPOR! A entrada no cabeçalho não será salva. Reinicie o jogo ou o cliente Steam para corrigir isso.
msg.motion_speed_adj,Ajuste de velocidade de movimento: {0:0.00} x
msg.time_scale_adj,Escala de tempo: {0:0,00} x
msg.steam_client_photo,Execute o jogo através do Steam Client para tirar uma foto. Você pode usar o software de captura de tela da área de trabalho se não usar o Steam.
msg.entering_photo_mode,Entrando no modo Foto
msg.exiting_photo_mode,Saindo do modo Foto
msg.just_upgraded,{0} acabou de atualizar {1}!
msg.just_bought,{0} acabei de comprar {1}!
# Keep this as short as possible, it will be displayed for 5 seconds in a small speech bubble
msg.tip_available,Pressione {Action.ShowTutorial} para obter uma dica

msg.uploading_ghost,Upload do Ghost Replay
msg.score_not_improved,Sua pontuação no placar de líderes existente não foi aprimorada
msg.score_ghost_missing,Sua pontuação no placar de líderes existente não foi aprimorada, mas estavam faltando dados fantasmas. Fazendo upload do fantasma atual. ";
msg.score_rejected,O Steam rejeitou a sua pontuação para este ranking
msg.uploading_score,Atualizando a pontuação no placar de líderes ({0} / 10 chamadas à API / 10 min) <br> {1}
msg.uploaded_score,Cabeçalho atualizado atualizado com sucesso ({0} / 10 chamadas à API / 10 min) <br> {1}
msg.upload_fail,Não foi possível atualizar o placar de líderes. Tentará novamente em {2} s ({0} / 10 chamadas à API / 10 min) <br> {1}

load.downloading_score,Baixando a pontuação mais próxima da classificação
load.downloading_ghost_car,Baixando dados do Ghost Car
load.launching_battle,Lançando Batalha de Carros
load.launching_race,Corrida de Lançamento
load.starting_race,Motores de partida
load.checking_mods,Verificando Mods Inscritos
load.downloading_mod,Fazendo download do Mod: {0} ({1} / {2} bytes)
load.loaded_mod,Mod carregado: {0}
load.screenshotting,Captura de tela
load.gen_rand,Gerando faixa aleatória
load.track,Carregando faixa
load.flushing_stats,Estatísticas de descarga
load.flushing_stats_progress,Estatísticas de liberação ({0} restante)
load.exiting,Saindo
load.insults,Carregando insultos aleatórios
load.avatars,Carregando Avatares
load.avatar_custom,Carregando avatar personalizado: {0}
load.cars,Carregando carros
load.workshop_car_tex,Carregando a textura do carro da oficina: {0} / {1}
load.car_tex,Carregando textura do carro: {0} / {1}
load.paint_job,Carregando trabalho de pintura: {0}
load.track_campaign,Carregando a faixa da campanha: {0}
load.custom_tracks,Carregando arquivos de faixa personalizados
load.workshop_track,Carregando a trilha da oficina: {0}
load.workshop_track_missing,A faixa do workshop {0} está ausente, cancelando a inscrição
load.workshop_car,Carregando carro de oficina: {0}
load.custom_track,Carregando faixa personalizada: {0}
load.track_x,Carregando faixa: {0}
load.steam_avatar,Carregando o Avatar no Steam: {0}
load.scene,Carregando {0}

scene.race_setup,Configuração da corrida
scene.race,Corrida
scene.main_menu,Menu principal
scene.track_editor,Editor de Pistas
scene.car_editor,Car Editor
scene.campaign,Campanha
scene.kickstart,Inicial

weapon.ped_cannon,Canhão de pedestres
weapon.m2,M2
weapon.saw,Serra
weapon.nitro_refill,Recarga Nitro
weapon.shield,Campo de força
# Tribute to Mad Max, maybe it's possible to keep the reference?
weapon.mad_fax,Fax Mad
# It is a robotic steel hedgehog that is rigged with explosives
weapon.homing_hedgehog,Homing Hedge
weapon.wrench,Chave inglesa
weapon.nailgun,Pistola de pregos
# Tribute to Quake
weapon.railgun,Railgun
weapon.wrecking_ball,Bola de Demolição
weapon.grappling_hook,Gancho de agarrar

# TUTORIALS
# Watch out for the <br>, these are new lines. They must not be removed!

tut.basic_driving.head,Dirigindo o carro
tut.basic_driving.1,- Mantenha pressionado {Action.Accelerate} para acelerar <br> - Use {Action.Steer} para dirigir <br> - Se você estiver usando um controlador, poderá escolher quanto acelerador ou direção deseja aplicar <br> - O manuseio é muito mais fácil com um controlador!
tut.basic_driving.2,- Antecipe cantos cedo <br> - Iniciar a frenagem antes de curvas fechadas <br> - Use {Action.Brake} para frear <br> - Liberar {Action.Accelerate} também reduzirá sua velocidade
tut.basic_driving.3,- Se você perceber que vai ultrapassar, use o freio de mão <br> - Pressione {Action.Handbrake} para aplicar o freio de mão

tut.camera.head,Controles da câmera
tut.camera.1,- Existem vários modos de zoom e rotação da câmera para escolher <br> - Clique em {Action.Zoom} para alternar entre os modos de zoom da câmera <br> - Com o zoom distante, você verá o seu carro lá de cima, mas as nuvens podem obstruir sua visão
tut.camera.2,- O zoom próximo à câmera oferece uma visão aproximada do seu carro <br> - Pode ser um desafio dirigir, pois você não verá muito do caminho pela frente <br> - Você pode usar o minimapa para antecipar cantos
tut.camera.3,- Clique em {Action.Camera} para alternar entre os modos de rotação da câmera <br> - A câmera fixa de estrada não gira em absoluto
tut.camera.4,- A câmera do carro fixo manterá a mesma rotação do seu carro <br> - Câmera flutuante entre carro fixo e estrada fixa <br> - Encontre o que você mais gosta
tut.camera.5,- Você pode ir para "Configurações"> "Jogabilidade" para alterar os padrões de configuração da câmera <br> - Altere "Camera Shake" se quiser reduzir a trepidação da tela

tut.camp.add_racer.head,Adicionar ou editar um piloto
tut.camp.add_racer.1,- Você pode escolher quem controlará este piloto, humano ou AI <br> - Você pode ter até 4 pessoas jogando em tela dividida <br> - Você pode alterar o avatar ou definir um personalizado usando uma imagem do seu computador

tut.camp.advance.head,Campanha de avanço
tut.camp.advance.1,- Parabéns, você sobreviveu à primeira semana <br> - Quando estiver pronto para prosseguir, clique no botão ADVANCE <br> - Nova semana será gerada

tut.camp.car_unlock.head,Carro novo disponível
tut.camp.car_unlock.1,- Você desbloqueou um carro melhor que pode pagar! <br> - Vá para GARAGE para encontrá-lo
tut.camp.car_unlock.2,- Escolha o melhor carro disponível que você pode comprar <br> - Clique no botão COMPRAR para comprá-lo <br><br> - Considere PINTAR seu carro novo antes da compra

tut.camp.first_car.head,Seu primeiro carro
